Session Start Time: 2025-07-28 12:08:34.594841
Subject: 1 
 BLock: 13 
Experiment started at 6.538241863250732
13, 0, 0.3005390167236328, 0.4832339286804199, 0
13, 0, 0.3005390167236328, 1.9819741249084473, 0
13, 1, 2.8170230388641357, 0.8336470127105713, 0
13, 2, 5.33365797996521, 0.6494929790496826, 1
13, 3, 7.850516080856323, 0.34894299507141113, 0
13, 4, 10.383296966552734, 0.1333761215209961, 0
13, 5, 12.900125980377197, 0.46664905548095703, 0
13, 6, 15.416588068008423, 0.349884033203125, 0
13, 7, 17.932687044143677, 0.35081005096435547, 0
13, 8, 20.4495210647583, 0.7500860691070557, 0
13, 9, 22.982990980148315, 0.7337191104888916, 0
13, 10, 25.515603065490723, 0.9000558853149414, 0
13, 11, 28.016569137573242, 0.7826178073883057, 0
13, 12, 30.533066987991333, 1.566425085067749, 0
13, 13, 33.04963302612305, 1.1505520343780518, 1
13, 14, 35.58215594291687, 1.0172770023345947, 1
13, 15, 38.09894394874573, 0.7332940101623535, 0
13, 16, 40.6319100856781, 0.44993090629577637, 0
13, 17, 43.132673025131226, 0.48232603073120117, 0
13, 18, 45.64918303489685, 0.6161680221557617, 0
13, 19, 48.16565704345703, 0.7828578948974609, 0
