Session Start Time: 2025-07-28 12:21:09.096031
Subject: 1 
 BLock: 12 
Experiment started at 5.873813152313232
12, 0, 0.3008158206939697, 0.6809580326080322, 0
12, 1, 2.833850860595703, 0.7160170078277588, 0
12, 2, 5.367857933044434, 0.5656230449676514, 0
12, 3, 7.90051794052124, 0.46624183654785156, 1
12, 4, 10.43347978591919, 0.5665571689605713, 0
12, 5, 12.950608968734741, 0.7822890281677246, 0
12, 6, 15.483882904052734, 0.5329320430755615, 0
12, 7, 18.0009708404541, 0.5821449756622314, 0
12, 8, 20.51801085472107, 0.6820559501647949, 1
12, 9, 23.050586938858032, 0.3654060363769531, 0
12, 10, 25.584396839141846, 0.5487730503082275, 0
12, 11, 28.101370811462402, 0.6153249740600586, 0
12, 12, 30.61726188659668, 0.7992489337921143, 0
12, 13, 33.13459777832031, 0.5809941291809082, 0
12, 14, 35.66725778579712, 0.6145200729370117, 0
12, 15, 38.184252977371216, 0.49855589866638184, 1
12, 16, 40.70056080818176, 0.44928812980651855, 0
12, 16, 40.70056080818176, 1.132336139678955, 1
12, 17, 43.233741998672485, 0.8490579128265381, 1
12, 18, 45.750887870788574, 0.6826319694519043, 0
12, 19, 48.26723790168762, 0.949315071105957, 0
